id,amnt_water,date,sponsor,altitude,installer,longitude,latitude,name,no_private,basin,village,region,region_id,district_id,lga,ward,demand,meeting,recorder,op_mgmnt,op_name,permit,year,e_type,e_type_grp,e_type_class,mgmnt,mgmnt_grp,fee,fee_type,w_quality,quality_grp,w_quantity,quantity_grp,source,source_type,source_class,type,type_grp,status
17751,0,41345,Government Of Tanzania,704,Government,37.39682294,-3.45333781,Duka La Ushirika,0,Pangani,Makao Makuu,Kilimanjaro,3,4,Moshi Rural,Mabogini,1,TRUE,GeoData Consultants Ltd,Water authority,Coffee-curing pipeline,TRUE,1976,gravity,gravity,gravity,water authority,commercial,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non-functional
36597,0,18/2/2011,Roman,1542,DWE,35.7446963,-7.82741219,none,0,Rufiji,Kitayawa,Iringa,11,1,Iringa Rural,Magulilwa,1,TRUE,GeoData Consultants Ltd,VWC,Tagame,TRUE,2002,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non-functional
41564,350000,41277,,1558,,34.84002927,-4.54293386,Mtinko Primary,0,Internal,Mlimani,Singida,13,2,Singida Rural,Mtinko,886,TRUE,GeoData Consultants Ltd,VWC,K,,1990,mono,mono,motorpump,vwc,user-group,pay annually,annually,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
13914,500,21/3/2011,Rc,2061,ACRA,34.67445357,-9.32779796,Ana Kinyangati,0,Rufiji,Njiapanda B,Iringa,11,4,Njombe,Imalinyi,80,TRUE,GeoData Consultants Ltd,VWC,Tove mtwango,TRUE,2008,gravity,gravity,gravity,wua,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
31334,0,40949,Rwsp,0,RWSP,32.88142153,-3.28265454,Mkombozi,0,Lake Victoria,Bugede,Shinyanga,17,3,Shinyanga Rural,Salawe,0,TRUE,GeoData Consultants Ltd,WUG,,TRUE,0,swn 80,swn 80,handpump,wug,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
32607,0,20/3/2013,Government Of Tanzania,1230,DWE,36.75114557,-3.44187269,Kiselya,0,Pangani,Kiselya,Arusha,2,2,Arusha Rural,Mlangarini,150,TRUE,GeoData Consultants Ltd,VWC,Ballaa pipe line,TRUE,2000,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
38564,2400,27/3/2011,Danida,1707,DWE,35.03603423,-8.67609383,none,0,Rufiji,I,Iringa,11,2,Mufindi,Mtambula,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,swn 80,swn 80,handpump,vwc,user-group,pay annually,annually,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
56842,0,30/1/2013,Government Of Tanzania,1398,DDCA,30.73162428,-3.55478914,Rubanga,0,Lake Tanganyika,Rubanga,Kigoma,16,1,Kibondo,Misezero,300,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2010,india mark ii,india mark ii,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,non-functional
56248,0,14/8/2011,Hifab,0,Hesawa,33.33815877,-2.67740652,Mwahilo,0,Lake Victoria,Mwahilo,Mwanza,19,4,Kwimba,Mwabomba,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,other - swn 81,other handpump,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
49613,0,40698,Kkkt,0,KKKT,33.16675719,-9.24666911,Kwa Jailos,0,Lake Nyasa,Igalila,Mbeya,12,2,Mbeya Rural,Iwiji,0,FALSE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
1899,100,41457,Taes,114,Taes,40.10276193,-10.48407903,Kwa Mpwago,0,Ruvuma / Southern Coast,Ching'Orola,Mtwara,99,1,Mtwara Rural,Nanguruwe,300,TRUE,GeoData Consultants Ltd,,,TRUE,2011,other,other,other,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional
1542,5,41345,Germany Republi,989,CES,37.15650001,-3.30472767,Kwa Manase Mnyang'Ombe,0,Pangani,Zarau,Kilimanjaro,3,5,Hai,Masama Kusini,75,TRUE,GeoData Consultants Ltd,Water Board,Uroki-Bomang'ombe water sup,TRUE,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
2322,5000,14/3/2011,Shipo,1382,DWE,34.80854145,-9.85468527,none,0,Lake Nyasa,Songambele,Iringa,11,5,Ludewa,Lugarawa,60,TRUE,GeoData Consultants Ltd,VWC,SHIPO,FALSE,2009,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
21216,500,28/3/2011,Unicef,1330,DWE,34.59302455,-8.78555022,Ofisini,0,Rufiji,Mdaga,Iringa,11,4,Njombe,Wanging'ombe,54,TRUE,GeoData Consultants Ltd,WUA,wanging'ombe supply scheme,TRUE,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non-functional
32270,1000,27/3/2013,Government Of Tanzania,696,Government,37.8482819,-4.32741943,Kwa Juma,0,Pangani,Kimunyu,Kilimanjaro,3,3,Same,Makanya,120,TRUE,GeoData Consultants Ltd,Water authority,Makanya-Tae water supply,TRUE,1974,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
41697,0,40759,,0,,34.21757483,-8.71385418,Kwa Mzee Mgie,0,Rufiji,Mahongo,Mbeya,12,7,Mbarali,Mapogoro,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional
43525,0,29/7/2011,Tasaf,0,TASAF,32.48365636,-8.45175363,Bomba,0,Lake Rukwa,Nakasanu,Mbeya,12,6,Mbozi,Ivuna,0,FALSE,GeoData Consultants Ltd,VWC,,FALSE,0,india mark ii,india mark ii,handpump,vwc,user-group,pay when scheme fails,on failure,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
44892,20,41457,Village Council/ Haydom Luther,1746,Village Council,35.04646664,-4.1387758,Bassonyagwe Primary School,0,Internal,Bisyan,Manyara,21,3,Mbulu,Haidom,182,TRUE,GeoData Consultants Ltd,Parastatal,BASSONYAGWE AND NG'WANDKW,TRUE,2003,submersible,submersible,submersible,parastatal,parastatal,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
23221,0,17/3/2011,Tardo,1777,Tardo,38.28524947,-4.6602576,Lukozi Secondary School,93,Pangani,Kwezizi,Tanga,4,1,Lushoto,Malindi,1,TRUE,GeoData Consultants Ltd,VWC,Mlomboza forest,TRUE,1985,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
8987,50,18/1/2013,Jica,51,DWE,39.36472722,-9.17820416,Kwadebe,0,Ruvuma / Southern Coast,Kiwawa,Lindi,80,13,Kilwa,Mandawa,230,,GeoData Consultants Ltd,VWC,Kiwawa water supply,TRUE,2004,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
54861,7,20/3/2013,Germany Republi,1204,CES,37.2264241,-3.25890361,Nshara Ufundi,0,Pangani,Muro,Kilimanjaro,3,5,Hai,Machame Kaskazini,289,TRUE,GeoData Consultants Ltd,Water Board,Machame water supply,TRUE,2008,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
1167,0,31/1/2013,Lga,344,LGA,39.1082443,-10.8664828,Uwanjani,0,Ruvuma / Southern Coast,Pemba,Mtwara,90,33,Masasi,Lulindi,53,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2012,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,broken
1970,500,41610,Danida,825,DANIDA,36.02536049,-10.53519129,Kwa Mtikita,0,Rufiji,Mtwaramadukani,Ruvuma,10,5,Namtumbo,Msindo,770,TRUE,GeoData Consultants Ltd,VWC,Libango water use group scheme,TRUE,1990,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional
48876,5,30/3/2013,Ces (gmbh),1075,DWE,37.26757627,-3.28081826,Kwa Regina Daniel,0,Pangani,Shule,Kilimanjaro,3,4,Moshi Rural,Kibosho Magharibi,30,TRUE,GeoData Consultants Ltd,Water Board,Lyamungo umbwe water supply,TRUE,2007,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
1241,0,40850,Government Of Tanzania,241,RWE,37.03558675,-7.79085067,Kwamsanyau,0,Rufiji,Msolwa Kati,Morogoro,5,3,Kilombero,Kidatu,250,TRUE,GeoData Consultants Ltd,VWC,Msolwa W,TRUE,1984,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,broken
3171,0,18/3/2011,Unice,278,RWE,38.20960966,-6.77785364,Shuleni,0,Wami / Ruvu,Kidugalo,Morogoro,5,2,Morogoro Rural,Kidugalo,1,TRUE,GeoData Consultants Ltd,VWC,Kidu,TRUE,1968,submersible,submersible,submersible,vwc,user-group,never pay,never pay,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non-functional
2148,5,19/3/2013,Germany Republi,973,CES,37.25895374,-3.32568313,Kwa Abdu Seif Shwoa,0,Pangani,Weruweru,Kilimanjaro,3,5,Hai,Machame Kusini,50,TRUE,GeoData Consultants Ltd,Water Board,Lyamungo-Umbwe water supply,TRUE,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
42891,0,20/10/2012,Tcrs,0,TCRS,32.25477937,-4.59162552,Center,0,Lake Tanganyika,62,Tabora,14,4,Urambo,Igombe Mkulu,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,other,other,other,vwc,user-group,never pay,never pay,milky,milky,enough,enough,shallow well,shallow well,groundwater,other,other,non-functional
70540,0,13/7/2011,Danida,0,Central government,33.93001665,-9.66608929,Kwa Mwaipaja Mwakachonjag,0,Lake Nyasa,Ijumba,Mbeya,12,3,Kyela,Ngonga,0,TRUE,GeoData Consultants Ltd,VWC,Ngana water supplied scheme,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non-functional
32018,10,26/1/2013,Unicef,539,LGA,39.32370016,-10.84245074,Kwa Mzee Mamana,0,Ruvuma / Southern Coast,Mbuyuni,Mtwara,90,33,Newala,Namiyonga,350,TRUE,GeoData Consultants Ltd,VWC,MWS,FALSE,1997,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,non-functional
38874,0,40854,He,0,HE,31.57795575,-1.89349159,Runyinya Centre,0,Lake Victoria,Runyinya,Kagera,18,3,Muleba,Kibanga,0,FALSE,GeoData Consultants Ltd,VWC,I,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non-functional
72501,0,16/3/2013,0,-6,0,39.51363562,-6.96825032,Kwa Bi Msula Mohamed,0,Wami / Ruvu,Ngobanya,Dar es Salaam,7,3,Temeke,Kimbiji,56,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2000,mono,mono,motorpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
16245,10,41335,Cafod,1079,CBHCC,36.94244301,-3.38522346,Center,0,Pangani,Mjini,Arusha,2,7,Meru,Kikatiti,200,TRUE,GeoData Consultants Ltd,Water Board,Kimasaki gravity water supply,TRUE,2003,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe multiple,communal standpipe,non-functional
65508,0,24/2/2013,Germany Misionary,760,GERMANY MISSIONARY,36.34269902,-11.17833766,Kwa Mbunda,0,Ruvuma / Southern Coast,Mkongo,Ruvuma,10,5,Namtumbo,Lusewa,230,TRUE,GeoData Consultants Ltd,VWC,Ligunga water gravity scheme,TRUE,2010,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,functional
10316,200,30/3/2011,Government Of Tanzania,1432,DWE,38.36419398,-4.8733619,Kwa Mzee Iddy Shehoza,0,Pangani,Vuli,Tanga,4,1,Lushoto,Vuga,1,TRUE,GeoData Consultants Ltd,VWC,Mwao/Mtimue spri,TRUE,2003,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
51720,0,17/3/2011,Louise Elucas Sala,-36,AMREF,39.23594585,-7.39170001,Kwa Gela,0,Rufiji,Namanga,Pwani,6,4,Mkuranga,Magawa,100,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2006,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,non-functional
61126,0,31/1/2013,Government Of Tanzania,-21,DWE,39.2627006,-8.58373452,Kwankubi 1,0,Ruvuma / Southern Coast,Kibaoni,Lindi,80,13,Kilwa,Miteja,500,TRUE,GeoData Consultants Ltd,,,TRUE,1985,other,other,other,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,non-functional
72185,0,27/2/2013,Kiliwater,1790,Kiliwater,37.56047454,-3.03923392,Kwa Shemte,0,Internal,Mamboleo,Kilimanjaro,3,1,Rombo,Nanjara Reha,1,TRUE,GeoData Consultants Ltd,Company,EKTM 3 water supply,TRUE,2012,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
29044,0,28/3/2011,Government Of Tanzania,0,Central Government,33.3484171,-8.95814789,Ngasubwa,0,Lake Rukwa,Iwindi,Mbeya,12,2,Mbeya Rural,Iwindi,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,dry,dry,river,river/lake,surface,other,other,non-functional
7036,0,40855,Dwe,808,DWE,31.79066517,-7.81160181,Kwa Konradi Chambo,0,Lake Rukwa,Takasangwa,Rukwa,15,2,Sumbawanga Rural,Mtowisa,400,TRUE,GeoData Consultants Ltd,VWC,Mtowisa water suply,TRUE,1983,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non-functional
70586,0,40606,,0,,33.89635244,-9.27835546,Ndola,0,Lake Nyasa,Ndola,Mbeya,12,4,Rungwe,Lufilyo,0,TRUE,GeoData Consultants Ltd,Parastatal,K,,0,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
58946,0,40582,Ru,768,DWE,30.57254139,-6.97106823,Vuta,0,Lake Tanganyika,Vibandani,Rukwa,15,3,Nkasi,Kabwe,1,FALSE,GeoData Consultants Ltd,VWC,,FALSE,1994,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,milky,milky,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
33531,0,40698,,0,,34.36961454,-8.74147323,Kwa Mkobasa,0,Rufiji,Tambuka Relini,Mbeya,12,7,Mbarali,Rujewa,0,FALSE,GeoData Consultants Ltd,Water Board,,TRUE,0,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional
56492,0,22/4/2011,Kkkt,0,KKKT,32.92543157,-9.25021484,Akabasa,0,Lake Nyasa,Ibaba,Mbeya,12,6,Mbozi,Isandula,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
32601,10,41366,Private Individual,1518,Dmdd,35.67513629,-3.33739677,Sokoni,0,Internal,Kati,Arusha,24,30,Karatu,Karatu,2000,TRUE,GeoData Consultants Ltd,VWC,Kaviwaso,TRUE,2002,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional
18407,0,15/3/2011,Tardo,1712,Tardo,38.30863426,-4.6230957,Kwa Mzee Juma,8,Pangani,Kwemchaku,Tanga,4,1,Lushoto,Malindi,1,TRUE,GeoData Consultants Ltd,VWC,Kiboelo forest,TRUE,1985,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
31104,0,22/10/2012,World Vision,0,World vision,32.26387271,-3.37310646,Afya Kwa Mtoto,0,Lake Tanganyika,Ushetu No 1,Shinyanga,17,5,Bukombe,Ushirika,0,TRUE,GeoData Consultants Ltd,WUG,,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
43386,0,15/2/2013,Lga,202,LGA,39.22026242,-10.36970495,Kokini,0,Ruvuma / Southern Coast,Mbuyuni,Mtwara,90,33,Masasi,Nanganga,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1977,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe multiple,communal standpipe,non-functional
13372,0,26/10/2012,Rwssp,0,DWE,32.39037531,-3.91412767,Kwa Mwanamayani,0,Lake Tanganyika,Ifunde,Shinyanga,17,3,Kahama,Mpunze,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,swn 80,swn 80,handpump,wug,user-group,unknown,unknown,milky,milky,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,functional
43980,0,19/3/2011,Water,0,Gover,36.45360232,-6.79261896,Ilolo,0,Wami / Ruvu,Ilolo,Dodoma,1,1,Mpwapwa,Luhundwa,0,TRUE,GeoData Consultants Ltd,VWC,Luhu,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
16481,0,19/3/2013,Government Of Tanzania,1071,DWE,36.78611196,-3.44500233,Sekondari,0,Pangani,Mlangarini Kati,Arusha,2,2,Arusha Rural,Mlangarini,150,TRUE,GeoData Consultants Ltd,VWC,Mlangarini pipe line,TRUE,2001,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
6378,0,22/1/2013,African Development Bank,1547,DWE,29.75996042,-4.57491507,Mvumbagu,0,Lake Tanganyika,Shonge,Kigoma,16,3,Kigoma Rural,Mkigo,320,TRUE,GeoData Consultants Ltd,VWC,Quick wins Program,TRUE,2007,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,functional
14964,50,24/1/2013,Fini Water,-5,Fini water,39.64266575,-10.12706168,Kwa Abdala Yusuph,0,Ruvuma / Southern Coast,Sokoni,Lindi,80,62,Lindi Rural,Mngoyo,2100,TRUE,GeoData Consultants Ltd,VWC,Fini water,TRUE,1998,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
16267,250,31/1/2013,Government Of Tanzania,1244,DWE,30.05086821,-4.72448486,Mutala Shuleni,0,Lake Tanganyika,Majengo,Kigoma,16,2,Kasulu,Muzye,790,TRUE,GeoData Consultants Ltd,Water authority,Kisuma,TRUE,1999,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe multiple,communal standpipe,broken
56354,0,40736,Danida,0,Central government,33.91021869,-9.6462265,Kwa Witiko Mwasyeba,0,Lake Nyasa,Nsasa,Mbeya,12,3,Kyela,Ngonga,0,TRUE,GeoData Consultants Ltd,VWC,Ngana water supplied scheme,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non-functional
10309,500,24/3/2013,Government Of Tanzania,1829,DWE,36.62068032,-3.22461614,Ngaluma,0,Pangani,Ngaluma,Arusha,2,2,Arusha Rural,Olkokola,150,TRUE,GeoData Consultants Ltd,VWC,Olkokola pipe line,TRUE,2001,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
72212,0,40732,Government Of Tanzania,0,GOVERN,32.94218131,-2.93911325,Zahanati,0,Lake Victoria,Igongwa A,Mwanza,19,7,Missungwi,Sumbugu,0,,GeoData Consultants Ltd,VWC,,TRUE,0,ksb,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,lake,river/lake,surface,communal standpipe,communal standpipe,non-functional
43790,0,16/4/2011,Go,0,DW,37.28645489,-6.25751593,Kwa Malita,0,Wami / Ruvu,Semuale,Morogoro,5,1,Kilosa,Magubike,380,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1995,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,non-functional
